axis,ad,process_model,dataset_name,f1,precision,recall
Case,MediumDAE,Medium,medium-0.3-1,0.22535211267605632,0.5,0.14545454545454545
Case,MediumDAE-Leaky-10,Medium,medium-0.3-1,0.24984829260219563,0.5833333333333334,0.15896805896805896
Case,MediumDAE-Leaky-100,Medium,medium-0.3-1,0.22535211267605632,0.5,0.14545454545454545
Case,MediumDAE-Leaky-150,Medium,medium-0.3-1,0.22535211267605632,0.5,0.14545454545454545
Case,MediumDAE-Leaky-200,Medium,medium-0.3-1,0.22535211267605632,0.5,0.14545454545454545
Case,MediumDAE-Leaky-25,Medium,medium-0.3-1,0.22535211267605632,0.5,0.14545454545454545
Case,MediumDAE-Leaky-250,Medium,medium-0.3-1,0.27035353924362626,0.625,0.17248157248157248
Case,MediumDAE-Leaky-300,Medium,medium-0.3-1,0.22535211267605632,0.5,0.14545454545454545
Case,MediumDAE-Leaky-350,Medium,medium-0.3-1,0.3696539866752632,0.6818181818181819,0.25356265356265356
Case,MediumDAE-Leaky-50,Medium,medium-0.3-1,0.22535211267605632,0.5,0.14545454545454545
Case,MediumLTNFROZEN-10,Medium,medium-0.3-1,0.44113080730536736,0.7227272727272727,0.3174447174447175
Case,MediumLTNFROZEN-100,Medium,medium-0.3-1,0.42467585089141,0.6408045977011494,0.31756756756756754
Case,MediumLTNFROZEN-150,Medium,medium-0.3-1,0.4635619617909341,0.6288566243194192,0.3670761670761671
Case,MediumLTNFROZEN-200,Medium,medium-0.3-1,0.48967696785100484,0.634889434889435,0.3985257985257985
Case,MediumLTNFROZEN-25,Medium,medium-0.3-1,0.5422782190308552,0.6858678955453149,0.44840294840294836
Case,MediumLTNFROZEN-250,Medium,medium-0.3-1,0.4899583871850793,0.6720563847429519,0.3855036855036855
Case,MediumLTNFROZEN-300,Medium,medium-0.3-1,0.5318929162896313,0.6637654603756299,0.4437346437346437
Case,MediumLTNFROZEN-350,Medium,medium-0.3-1,0.3689278375964743,0.6155844155844156,0.2633906633906634
Case,MediumLTNFROZEN-50,Medium,medium-0.3-1,0.5268615548815161,0.6914772727272727,0.4255528255528256
